"ITEM","DEPT","CLASS","SUBCLASS","STANDARD_UOM"
"888066010740","113","159","1147","EA"
"888066018357","113","159","1147","EA"
"850032889230","201","252","1220","EA"
"850032889247","201","252","1220","EA"
"819869029349","106","159","1146","EA"
"819869029363","106","159","1146","EA"
"850004373361","105","155","1125","EA"
"850004373378","105","155","1125","EA"
"850004373293","105","155","1125","EA"
"850004373309","105","155","1125","EA"
"850004373316","105","155","1125","EA"
"850004373323","105","155","1125","EA"
"850004373330","105","155","1125","EA"
"850004373347","105","155","1125","EA"
"850004373354","105","155","1125","EA"
"819869029462","106","159","1146","EA"
"819869029479","106","159","1146","EA"
"850004373385","105","155","1125","EA"
"877231007203","105","152","1110","EA"
"877231007227","105","152","1110","EA"
"819869020209","106","159","1148","EA"
"877231007234","105","152","1110","EA"
"819869020216","106","159","1148","EA"
"850004373392","105","155","1125","EA"
"850004373408","105","155","1125","EA"
"850004373415","105","155","1125","EA"
"850004373422","105","155","1125","EA"
"850008331091","301","659","1633","EA"
"856862008360","303","351","1303","EA"
"876972004236","302","364","1341","EA"
"876972007596","302","364","1341","EA"
"834893000942","303","351","1303","EA"
"850008331275","301","659","1636","EA"
"850008331282","301","659","1636","EA"
"850008331305","301","659","1636","EA"
"850008331480","301","659","1634","EA"
"850008331510","301","659","1636","EA"
"843004103786","115","156","1130","EA"
"843004103793","115","156","1130","EA"
"843004103809","115","156","1130","EA"
"843004103816","115","156","1130","EA"
"843004103823","115","156","1130","EA"
"843004103830","115","156","1130","EA"
"843004103847","115","156","1130","EA"
"843004103854","115","156","1130","EA"
"843004103861","115","156","1130","EA"
"843004103878","115","156","1130","EA"
"843004103885","115","156","1130","EA"
"850029533115","201","656","1619","EA"
"843004101492","115","159","1143","EA"
"843004101508","115","159","1143","EA"
"8717953124005","201","252","1220","EA"
"850029533122","201","656","1624","EA"
"843004103892","115","156","1130","EA"
"843004104189","115","156","1130","EA"
"843004101539","115","159","1143","EA"
"843004101577","115","159","1143","EA"
"843004101607","115","159","1143","EA"
"860005739554","504","553","1511","EA"
"860005739561","504","553","1511","EA"
"860005739578","504","553","1511","EA"
"860005739585","504","553","1511","EA"
"854173008055","401","457","1427","EA"
"854173008093","401","451","1403","EA"
"854173008345","401","457","1427","EA"
"860779000294","504","553","1511","EA"
"864132000372","504","553","1511","EA"
"864132000389","504","553","1511","EA"
"864132000396","504","553","1511","EA"
"868658000205","504","553","1511","EA"
"868658000212","504","553","1511","EA"
"860001523409","504","553","1512","EA"
"860001110920","504","555","1515","EA"
"860001110944","504","555","1515","EA"
"860003752067","504","555","1518","EA"
"860003752081","504","555","1518","EA"
"860779000249","504","551","1506","EA"
"857250005428","501","552","1508","EA"
"850004373439","105","155","1125","EA"
"850004373446","105","155","1125","EA"
"850004373453","105","155","1125","EA"
"850004373460","105","155","1125","EA"
"850004373491","105","155","1125","EA"
"819869029493","106","159","1146","EA"
"819869029509","106","159","1146","EA"
"819869029523","106","159","1146","EA"
"819869029547","106","159","1146","EA"
"877231006077","105","153","1115","EA"
"877231004691","105","159","1147","EA"
"877231004707","105","159","1147","EA"
"877231004714","105","159","1147","EA"
"877231006152","105","159","1147","EA"
"877231006190","105","159","1147","EA"
"877231006206","105","159","1147","EA"
"819869020018","106","154","1121","EA"
"877231006213","105","159","1147","EA"
"819869020025","106","154","1121","EA"
"819869020032","106","159","1144","EA"
"877231006244","105","159","1147","EA"
"819869020049","106","159","1144","EA"
"834893004056","303","351","1303","EA"
"850009415424","302","457","1427","EA"
"834893004582","303","356","1317","EA"
"834893008405","303","351","1303","EA"
"834893010484","303","351","1303","EA"
"834893004391","303","357","1324","EA"
"850003133133","302","356","1320","EA"
"850003133171","302","252","1220","EA"
"850003133225","302","368","1352","EA"
"850008331572","301","659","1634","EA"
"850008331619","301","659","1634","EA"
"852084005736","303","351","1303","EA"
"853036002674","303","368","1351","EA"
"852065008237","302","364","1341","EA"
"850006566297","303","355","1314","EA"
"852065008244","302","364","1341","EA"
"852084005873","303","351","1303","EA"
"852065008251","302","364","1341","EA"
"843004101621","115","159","1143","EA"
"843004102826","115","159","1143","EA"
"843004102840","115","159","1143","EA"
"8717953124012","201","252","1220","EA"
"8717953124029","201","252","1220","EA"
"8717953124036","201","252","1220","EA"
"8717953124043","201","252","1220","EA"
"843004104196","115","156","1130","EA"
"843004104202","115","156","1130","EA"
"843004104219","115","156","1130","EA"
"843004104226","115","156","1130","EA"
"843004104233","115","156","1130","EA"
"843004104240","115","156","1130","EA"
"843004104257","115","156","1130","EA"
"843004104264","115","156","1130","EA"
"843004104271","115","156","1130","EA"
"843004105575","115","156","1130","EA"
"843004103243","115","159","1143","EA"
"843004103267","115","159","1143","EA"
"843004103281","115","159","1143","EA"
"843004103298","115","159","1143","EA"
"843004103304","115","159","1143","EA"
"840035219233","407","453","1407","EA"
"840035219264","407","453","1407","EA"
"840035219295","407","371","1364","EA"
"840035212968","407","454","1408","EA"
"840035214443","407","455","1421","EA"
"840035214535","407","454","1416","EA"
"840035215952","407","454","1416","EA"
"840035216010","407","454","1416","EA"
"840035219714","407","453","1407","EA"
"840035219721","407","453","1407","EA"
"840035219783","407","453","1407","EA"
"840035225531","407","453","1407","EA"
"840035216140","407","454","1411","EA"
"840035216416","407","454","1416","EA"
"840035218625","407","455","1418","EA"
"819204018724","401","455","1418","EA"
"819204014160","401","457","1427","EA"
"819204017772","401","457","1427","EA"
"853502008124","401","454","1429","EA"
"853502008131","401","454","1429","EA"
"819204018007","401","451","1403","EA"
"819204019264","401","451","1403","EA"
"877231006268","105","159","1147","EA"
"819869020056","106","159","1144","EA"
"877231006275","105","159","1147","EA"
"850004373965","105","159","1147","EA"
"819869021916","106","159","1144","EA"
"877231006503","105","159","1147","EA"
"819869025976","106","156","1129","EA"
"819869020117","106","154","1121","EA"
"887167250987","101","153","1116","EA"
"877231006350","105","159","1147","EA"
"819869020124","106","154","1121","EA"
"887167250994","101","153","1116","EA"
"877231006367","105","159","1147","EA"
"819869020513","106","155","1125","EA"
"887167251007","101","153","1116","EA"
"877231006381","105","159","1147","EA"
"819869020551","106","154","1121","EA"
"887167251014","101","153","1116","EA"
"877231006404","105","159","1147","EA"
"819869020568","106","154","1121","EA"
"887167385047","101","153","1116","EA"
"819869020605","106","159","1144","EA"
"877231006473","105","159","1147","EA"
"850019760125","303","159","1150","EA"
"853421004733","303","352","1307","EA"
"858506006923","303","351","1303","EA"
"850009415295","302","368","1349","EA"
"853421004009","303","351","1303","EA"
"850008331657","301","659","1636","EA"
"850008331794","301","659","1636","EA"
"850043611004","301","659","1634","EA"
"850003133812","302","252","1220","EA"
"850009415318","302","368","1351","EA"
"853096007022","301","659","1634","EA"
"853096007114","301","659","1633","EA"
"850033397048","300","351","1303","EA"
"853096007176","301","659","1633","EA"
"850033397055","300","356","1321","EA"
"853096007213","301","659","1633","EA"
"850033397277","300","351","1303","EA"
"853096007268","301","659","1633","EA"
"850033397451","300","368","1350","EA"
"853096007299","301","659","1633","EA"
"8719689206024","201","252","1220","EA"
"8719689206345","201","252","1220","EA"
"8719689206475","201","252","1220","EA"
"843004110982","115","159","1143","EA"
"843004100549","115","159","1147","EA"
"843004100556","115","159","1147","EA"
"843004100570","115","159","1147","EA"
"843004100587","115","159","1147","EA"
"843004100594","115","159","1147","EA"
"843004100624","115","159","1147","EA"
"843004101003","115","159","1147","EA"
"843004106091","115","152","1110","EA"
"843004106107","115","152","1110","EA"
"843004106114","115","152","1110","EA"
"843004106121","115","152","1110","EA"
"843004106138","115","152","1110","EA"
"843004106145","115","152","1110","EA"
"843004101058","115","159","1147","EA"
"843004101072","115","159","1147","EA"
"843004101089","115","159","1147","EA"
"850039151262","201","252","1220","EA"
"850039151095","201","252","1220","EA"
"850032889254","201","252","1220","EA"
"850032889261","201","252","1220","EA"
"850032889278","201","252","1220","EA"
"850032889285","201","252","1220","EA"
"888066022439","113","159","1147","EA"
"888066029834","113","159","1147","EA"
"888066029858","113","159","1147","EA"
"888066035132","113","159","1147","EA"
"888066036771","113","159","1147","EA"
"888066036795","113","159","1147","EA"
"888066036801","113","159","1147","EA"
"888066036818","113","159","1147","EA"
"888066036825","113","159","1147","EA"
"817237010005","500","661","1643","EA"
"860005738724","504","551","1504","EA"
"883140001713","504","552","1507","EA"
"860004849629","504","551","1505","EA"
"883140023234","313","356","1320","EA"
"883140024705","313","356","1320","EA"
"883140024712","313","356","1320","EA"
"883140500971","313","356","1320","EA"
"853502008049","401","451","1403","EA"
"853502008056","401","451","1403","EA"
"819869021756","106","155","1125","EA"
"877231006480","105","159","1147","EA"
"851078006971","104","159","1143","EA"
"851078006988","104","159","1143","EA"
"851078006995","104","159","1143","EA"
"887167062467","101","156","1129","EA"
"887167062474","101","156","1129","EA"
"887167062481","101","156","1129","EA"
"887167062498","101","156","1129","EA"
"887167062504","101","156","1129","EA"
"887167062559","101","156","1129","EA"
"887167062573","101","156","1129","EA"
"887167062610","101","156","1129","EA"
"887167182103","101","156","1129","EA"
"887167182110","101","156","1129","EA"
"887167182165","101","156","1129","EA"
"887167182400","101","156","1129","EA"
"887167182516","101","156","1129","EA"
"819869023521","106","164","1174","EA"
"819869023538","106","164","1174","EA"
"853036002520","303","368","1353","EA"
"857177007086","302","364","1341","EA"
"853036002667","303","368","1352","EA"
"857177007093","302","364","1341","EA"
"853036002704","303","351","1303","EA"
"857177007109","302","364","1341","EA"
"850033397109","300","356","1320","EA"
"834893003745","303","352","1307","EA"
"850009966087","302","368","1352","EA"
"834893005732","303","156","1130","EA"
"850009966094","302","368","1352","EA"
"853096007305","301","659","1633","EA"
"853096007510","301","659","1634","EA"
"853096007527","301","659","1634","EA"
"853096007541","301","659","1634","EA"
"850009415417","302","451","1403","EA"
"853036002841","303","351","1303","EA"
"842738106995","300","356","1320","EA"
"850021079253","300","352","1306","EA"
"850409005263","300","352","1370","EA"
"850039151101","201","252","1220","EA"
"850039151118","201","252","1220","EA"
"843004106152","115","152","1110","EA"
"843004106169","115","152","1110","EA"
"843004106176","115","152","1110","EA"
"843004106183","115","152","1110","EA"
"843004106190","115","152","1110","EA"
"843004106206","115","152","1110","EA"
"843004106213","115","152","1110","EA"
"843004106220","115","152","1110","EA"
"843004106237","115","152","1110","EA"
"843004106244","115","152","1110","EA"
"850039151125","201","252","1220","EA"
"850039151132","201","252","1220","EA"
"843004106251","115","152","1110","EA"
"843004106268","115","152","1110","EA"
"843004106275","115","152","1110","EA"
"843004106282","115","152","1110","EA"
"843004106299","115","152","1110","EA"
"843004106305","115","152","1110","EA"
"840732117276","207","250","1203","EA"
"840732123024","207","250","1206","EA"
"840732123062","207","250","1206","EA"
"840732123086","207","250","1206","EA"
"840732123734","207","250","1203","EA"
"840732123949","207","250","1206","EA"
"840732121693","207","250","1203","EA"
"840732102814","207","250","1206","EA"
"850024823242","302","368","1351","EA"
"852065008459","302","364","1340","EA"
"852065008466","302","364","1340","EA"
"842738106605","300","361","1335","EA"
"842738106650","300","361","1335","EA"
"840732117511","207","250","1203","EA"
"840732117528","207","250","1203","EA"
"834893001888","303","159","1147","EA"
"855275007588","300","359","1330","EA"
"860000083331","302","659","1635","EA"
"834893001895","303","159","1147","EA"
"850003133157","302","368","1351","EA"
"840732124960","207","250","1206","EA"
"840732124977","207","254","1227","EA"
"840035217253","407","364","1341","EA"
